,service,flag,src_bytes,dst_bytes,count,serror_rate,same_srv_rate,diff_srv_rate,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_serror_rate,Label
8443,24,9,204,260,16,0,1,0,255,1,0,0,4
6388,56,5,0,0,128,1,0.06,0.06,7,0.03,0.06,1,0
55035,49,5,0,0,179,1,0.11,0.06,19,0.07,0.06,1,0
27784,49,1,0,0,135,0,0.05,0.07,7,0.04,0.07,0,0
65163,49,5,0,0,228,1,0.02,0.07,3,0.01,0.07,1,0
110046,49,5,0,0,75,1,0.07,0.07,20,0.08,0.05,1,0
117342,10,2,0,0,126,0,0.09,0.06,11,0.04,0.06,0,0
97265,24,9,260,1597,6,0,1,0,255,1,0,0,4
125817,24,9,204,12284,1,0,1,0,252,1,0,0,4
45918,49,5,0,0,158,1,0.02,0.09,3,0.01,0.08,1,0
108534,24,9,200,263,18,0,1,0,255,1,0,0,4
105341,24,9,222,255,7,0,1,0,254,1,0.01,0,4
104398,24,1,0,0,278,0,0.06,0.06,16,0.06,0.07,0,0
87026,2,5,0,0,251,1,0.04,0.06,11,0.04,0.07,1,0
18944,49,1,0,0,127,0,0.16,0.07,20,0.08,0.06,0,0
115833,24,9,226,406,5,0,1,0,255,1,0,0,4
49816,12,9,44,129,3,0,1,0,254,1,0.01,0,4
96938,15,9,1032,0,511,0,1,0,141,0.55,0.02,0.01,0
8397,24,9,229,4900,5,0,1,0,255,1,0,0,4
26193,49,5,0,0,189,1,0.13,0.05,25,0.1,0.05,1,0
48006,44,9,147,105,1,0,1,0,1,0,0.84,0,4
113528,24,9,54540,8314,2,0,1,0,44,1,0,0.02,0
96593,12,9,45,75,68,0,1,0,254,1,0.01,0,4
54329,24,9,258,1952,2,0.5,1,0,255,1,0,0,4
45781,65,9,182,0,7,0,0.86,0.29,16,0.06,0.01,0,4
119766,24,9,201,798,8,0,1,0,255,1,0,0,4
9444,24,9,234,484,14,0,1,0,255,1,0,0,4
62454,24,9,242,691,14,0,1,0,255,1,0,0,4
42091,54,9,1138,331,1,0,1,0,152,0.77,0.05,0,4
117148,19,9,1505,4152,2,0,1,0,7,0.32,0.23,0,4
95455,24,1,0,0,2,0,1,0,255,1,0,0,4
122943,20,9,175337,0,2,0,1,0,64,0.91,0.18,0,4
8936,24,9,209,8843,1,0,1,0,255,1,0,0,4
24237,24,9,234,23776,3,0,1,0,236,1,0,0,4
64755,29,5,0,0,198,1,0.01,0.07,1,0,0.08,1,0
112343,69,5,0,0,225,1,0.08,0.06,19,0.07,0.06,1,0
120271,10,2,0,0,246,0,0.08,0.06,20,0.08,0.07,0,0
69840,49,1,0,0,417,0.06,0,1,1,0,1,0.09,1
73784,49,5,0,0,152,1,0.13,0.05,20,0.08,0.07,1,0
105046,24,9,237,706,21,0,1,0,255,1,0,0,4
116902,24,9,216,2913,19,0,1,0,255,1,0,0,4
92860,49,4,1,0,2,0,1,0,2,0.01,0.51,0,1
2648,42,5,0,0,100,1,0.01,0.06,1,0,0.07,1,0
100939,21,5,0,0,261,1,0.07,0.05,19,0.07,0.05,1,0
84438,54,9,1325,335,1,0,1,0,241,0.96,0.02,0,4
6138,24,9,285,293,2,0,1,0,255,1,0,0,4
85881,24,9,208,562,14,0,1,0,255,1,0,0,4
20073,24,1,0,0,1,0,1,0,255,1,0,0,4
106417,14,9,8,0,1,0,1,0,192,1,0,0,1
18197,49,5,0,0,254,1,0.06,0.06,15,0.06,0.07,1,0
22581,49,5,0,0,118,1,0.03,0.08,5,0.02,0.07,1,0
16133,63,5,0,0,231,1,0.07,0.05,17,0.07,0.06,1,0
49406,49,5,0,0,250,1,0.04,0.06,10,0.04,0.05,1,0
49343,12,9,42,129,66,0,1,0,253,0.99,0.01,0,4
30326,24,9,216,316,6,0,1,0,255,1,0,0,4
80586,49,9,1,0,26,0,0.23,0.12,6,0.02,0.22,0,1
37290,18,9,8,138,1,0,1,0,1,0.25,0.5,0,4
80001,14,9,8,0,1,0,1,0,255,1,0,0,1
109512,24,9,294,1357,6,0,1,0,255,1,0,0,4
82647,24,9,248,397,13,0,1,0,255,1,0,0,4
118409,44,4,1,0,2,0,1,0,2,0.01,0.74,0,1
14298,24,1,0,0,1,0,1,0,255,1,0,0,4
16400,24,9,218,12235,9,0,1,0,255,1,0,0,4
122667,49,5,0,0,276,1,0.06,0.06,4,0.02,0.08,1,0
31228,13,5,0,0,277,1,0.08,0.05,22,0.09,0.05,1,0
87816,44,9,147,105,2,0,1,0,2,0.01,0.85,0,4
18751,24,1,0,0,1,0,1,0,255,1,0,0,4
70905,8,1,0,0,274,0,0.05,0.06,13,0.05,0.07,0,0
44975,49,5,0,0,207,1,0,0.07,3,0.01,0.08,1,0
80204,44,9,146,105,2,0,1,0,2,0.01,0.43,0,4
121426,49,1,0,0,95,0,0.01,0.06,1,0,0.06,0,0
88897,24,9,315,1999,2,0,1,0,255,1,0,0,4
35190,12,9,44,76,148,0,1,0,254,1,0.01,0,4
111757,49,5,0,0,116,1,0.05,0.05,6,0.02,0.05,1,0
56905,20,9,5558,0,13,0,1,0,46,0.19,0.03,0.01,4
71737,49,5,0,0,135,1,0.09,0.06,16,0.06,0.05,1,0
106333,24,9,334,1587,21,0,1,0,255,1,0,0,4
92380,24,9,193,4826,7,0,1,0,255,1,0,0,4
5090,49,5,0,0,143,1,0.13,0.04,19,0.07,0.05,1,0
101478,14,9,8,0,1,0,1,0,86,1,0,0,1
26922,24,9,225,626,13,0,1,0,255,1,0,0,4
33113,5,5,0,0,274,1,0.07,0.06,18,0.07,0.08,1,0
10649,20,9,2890,0,10,0,1,0,34,0.28,0.26,0,4
3780,24,9,182,14650,7,0,1,0,255,1,0,0,4
21827,20,9,965,0,11,0,1,0,101,0.58,0.02,0,4
123753,24,5,0,0,112,1,0.03,0.06,15,0.06,0.08,1,0
80406,49,5,0,0,73,1,0.19,0.07,9,0.04,0.07,1,0
111990,12,9,45,136,299,0,1,0,254,1,0.01,0,4
62862,24,9,360,821,6,0,1,0,255,1,0,0,4
81389,24,9,222,2053,30,0,1,0,255,1,0,0,4
52905,49,5,0,0,208,1,0,0.07,12,0.05,0.08,1,0
83370,48,2,0,0,131,0,0.14,0.05,18,0.07,0.06,0,0
19490,12,9,45,133,19,0,1,0,254,1,0.01,0,4
66821,44,9,145,105,1,0,1,0,1,0,0.62,0,4
105255,12,9,43,43,144,0,1,0,211,0.83,0.01,0,4
80941,20,9,4763,0,1,0,1,0,61,0.26,0.01,0,4
14029,20,9,37,0,2,0,1,0,3,0.01,0.07,0.93,4
15502,24,9,226,3630,7,0,1,0,255,1,0,0,4
82927,49,4,1,0,2,0,1,0,2,0.01,0.75,0,1
6717,24,9,209,738,9,0,1,0,255,1,0,0,4
5211,24,9,2426,2686,13,0,1,0,255,1,0,0,4
27812,49,5,0,0,268,1,0.03,0.06,8,0.03,0.06,1,0
55367,49,1,0,0,125,0,0.14,0.08,35,0.14,0.06,0,0
76648,13,5,0,0,187,1,0.05,0.06,10,0.04,0.07,1,0
52914,5,5,0,0,249,1,0,0.06,1,0,0.07,1,0
37578,20,9,1339,0,2,0,1,0,36,0.14,0.02,0,4
115801,44,1,0,0,510,0.14,0,1,1,0,1,0.11,1
36178,2,5,0,0,158,1,0.09,0.08,15,0.06,0.07,1,0
25788,54,9,4508,331,1,0,1,0,7,0.64,0.18,0,4
94809,24,9,295,12884,11,0,1,0,116,1,0,0,4
92767,49,9,28,0,4,0,1,0,4,0.02,0.02,0,0
124041,24,9,349,5224,2,0,1,0,255,1,0,0,4
109671,54,9,2888,331,1,0,1,0,166,0.68,0.03,0,4
54088,11,5,0,0,149,1,0.13,0.06,4,0.02,0.07,1,0
2432,6,5,0,0,125,1,0.06,0.06,13,0.05,0.06,1,0
5959,24,9,219,6902,19,0,1,0,255,1,0,0,4
110645,24,9,266,608,40,0,1,0,255,1,0,0,4
60192,44,4,1,0,2,0,1,0,2,0.01,0.74,0,1
20424,24,1,0,0,1,0,1,0,255,1,0,0,4
80194,30,5,0,0,122,1,0.07,0.06,9,0.04,0.05,1,0
45042,15,9,1032,0,511,0,1,0,181,0.71,0.02,0,0
48958,49,1,0,0,406,0.06,0,1,1,0,1,0.09,1
52308,24,9,223,837,10,0,1,0,255,1,0,0,4
60958,24,9,235,1075,5,0,1,0,253,0.99,0.01,0,4
28137,19,9,243,774,1,0,1,0,46,0.36,0.05,0,4
94927,41,5,0,0,106,1,0.03,0.07,3,0.01,0.05,1,0
122354,38,1,0,0,265,0,0.03,0.06,8,0.03,0.08,0,0
4103,24,5,0,0,252,1,0.08,0.06,20,0.08,0.06,1,0
49618,23,5,0,0,228,1,0.06,0.06,17,0.07,0.07,1,0
92010,24,9,309,1617,15,0,1,0,255,1,0,0,4
67543,58,1,0,0,269,0,0.07,0.06,20,0.08,0.07,0,0
89274,19,9,1205,3373,1,0,1,0,45,0.19,0.03,0,4
49994,24,9,326,635,2,0,1,0,11,1,0,0,4
5148,54,9,1720,367,1,0,1,0,242,0.96,0.01,0,4
66887,24,9,360,1807,7,0,1,0,107,1,0,0,4
117488,20,5,0,0,67,1,0.13,0.06,64,0.25,0.02,1,0
1064,54,9,2597,331,1,0,1,0,163,0.56,0.22,0.02,4
115983,14,9,8,0,1,0,1,0,81,1,0,0,1
64548,24,9,230,862,25,0,1,0,255,1,0,0,4
119634,49,5,0,0,269,1,0.07,0.05,18,0.07,0.06,1,0
53923,24,9,221,336,6,0,1,0,255,1,0,0,4
70556,24,9,210,2904,5,0,1,0,255,1,0,0,4
4407,24,9,399,9572,6,0,1,0,255,1,0,0,4
83043,24,9,205,1067,2,0,1,0,255,1,0,0,4
40040,12,9,45,134,276,0,1,0,251,0.98,0.01,0,4
44836,20,1,0,0,255,0,0,0.07,1,0,0.07,0,0
96201,24,9,242,181,4,0,1,0,255,1,0,0,4
15894,24,1,0,0,227,0,0.02,0.07,4,0.02,0.07,0,0
93349,63,5,0,0,206,1,0.02,0.07,8,0.03,0.07,1,0
116401,14,9,30,0,2,0,1,0,4,0.02,0.01,0,4
107733,12,9,32,86,1,0,1,0,34,0.63,0.06,0,4
7608,24,9,284,2358,1,0,1,0,255,1,0,0,4
21743,20,5,0,0,14,1,0.14,0.21,63,0.25,0.02,1,0
48986,49,9,1,0,21,0,0.33,0.24,45,0.18,0.45,0,1
72263,20,9,4539,0,20,0,1,0,97,0.81,0.09,0,4
44044,14,9,8,0,1,0,1,0,147,1,0,0,1
75220,24,9,223,488,12,0.08,1,0,255,1,0,0.02,4
11847,14,9,30,0,1,0,1,0,90,0.98,0.03,0,4
36249,44,1,0,0,511,0.13,0,1,1,0,1,0.12,1
102375,12,9,97,0,1,0,1,0,28,0.65,0.05,0,4
31266,54,9,1999,394,1,0,1,0,45,0.18,0.68,0.67,4
92431,35,5,0,0,219,1,0.04,0.06,9,0.04,0.06,1,0
74224,15,9,1032,0,511,0,1,0,37,0.28,0.05,0.02,0
58506,12,9,32,0,1,0,1,0,9,0.04,0.06,0.02,4
75251,49,5,0,0,119,1,0.09,0.07,9,0.04,0.07,1,0
712,49,5,0,0,237,1,0.03,0.07,20,0.08,0.07,1,0
61905,54,9,2264,339,1,0,1,0,131,0.61,0.04,0,4
25326,20,9,0,5690,1,0,1,0,1,1,0,0,3
91042,24,9,193,1745,2,0,1,0,255,1,0,0,4
88962,24,9,229,259,12,0,1,0,255,1,0,0,4
62418,33,1,0,0,266,0,0.07,0.06,18,0.07,0.08,0,0
40060,24,9,255,338,4,0,1,0,255,1,0,0,4
91490,49,5,0,0,26,1,0.96,0.08,23,0.09,0.06,1,0
119292,24,9,230,3512,3,0,1,0,255,1,0,0,4
29293,60,9,129,132,1,0,1,0,1,0,0.01,0,4
74556,20,9,1363,0,18,0,1,0,79,0.3,0.04,0,4
91682,7,4,0,0,1,0,1,0,1,0,0.52,0,1
109942,63,2,0,0,300,0,0.07,0.06,20,0.08,0.06,0,0
25985,68,1,0,0,210,0,0.04,0.07,9,0.04,0.09,0,0
86723,49,5,0,0,76,1,0.2,0.07,4,0.02,0.07,1,0
60609,24,9,292,3292,3,0,1,0,255,1,0,0,4
125731,40,5,0,0,278,1,0.01,0.06,4,0.02,0.07,1,0
106519,21,5,0,0,42,1,0.26,0.12,11,0.04,0.08,1,0
102194,20,9,12,0,1,0,1,0,101,0.58,0.16,0,4
24545,24,9,315,5323,1,0,1,0,255,1,0,0.02,4
66740,49,2,0,0,265,0,0.08,0.06,20,0.08,0.07,0,0
66530,66,5,0,0,116,1,0.03,0.05,3,0.01,0.05,1,0
70301,24,9,237,952,5,0,1,0,255,1,0,0,4
115693,24,9,207,1918,7,0,1,0,255,1,0,0,4
87131,4,5,0,0,236,1,0.02,0.06,8,0.03,0.07,1,0
58406,54,9,1097,369,1,0,1,0,66,0.6,0.03,0,4
124379,49,5,0,0,214,1,0.03,0.06,10,0.04,0.08,1,0
61479,49,4,1,0,2,0,1,0,2,0.01,0.5,0,1
45065,24,9,333,1169,3,0,1,0,255,1,0,0.03,4
40346,49,9,215,0,1,0,1,0,9,1,0,0,1
20920,49,5,0,0,134,1,0.12,0.06,8,0.21,0.13,1,0
70205,24,9,316,1133,10,0,1,0,255,1,0,0,4
64212,24,9,309,3222,3,0,1,0,253,0.99,0.01,0,4
97651,20,9,12324,0,1,0,1,0,39,0.32,0.12,0,4
94459,28,5,0,0,285,1,0.05,0.06,4,0.02,0.07,1,0
105870,49,5,0,0,119,1,0.09,0.06,4,0.02,0.08,1,0
17642,24,9,318,762,17,0,1,0,255,1,0,0,4
47654,54,9,811,330,1,0,1,0,180,0.57,0.04,0,4
49533,49,5,0,0,182,1,0.03,0.08,6,0.02,0.08,1,0
58007,49,5,0,0,292,1,0.05,0.06,11,0.04,0.06,1,0
76874,60,9,69,906,1,0,1,0,12,0.23,0.06,0,4
26251,12,9,41,115,201,0,1,0.01,255,1,0,0,4
26784,66,5,0,0,66,1,0.23,0.06,15,0.06,0.04,1,0
88288,60,2,0,15,1,0,1,0,3,0.01,0.03,0.02,4
111819,24,9,295,1680,6,0,1,0,255,1,0,0.01,4
45519,49,1,0,0,176,0,0.07,0.06,13,0.05,0.06,0,0
47760,20,9,383,0,2,0,1,0,129,0.46,0.02,0,4
5146,10,5,0,0,264,1,0.01,0.06,3,0.01,0.07,1,0
68092,14,9,8,0,1,0,1,0,79,1,0,0,1
18159,11,5,0,0,285,1,0.03,0.06,10,0.04,0.06,1,0
111133,33,1,0,0,106,0,0.18,0.08,7,0.03,0.09,0,0
65866,49,9,105,147,2,0,1,0,242,0.95,0.01,0,4
31326,49,5,0,0,205,1,0.06,0.06,7,0.03,0.07,1,0
114709,24,9,226,1969,32,0,1,0,255,1,0,0,4
99346,49,5,0,0,20,1,0.1,0.3,17,0.07,0.09,1,0
95607,49,1,0,0,108,0,0.06,0.06,7,0.03,0.06,0,0
43830,49,4,0,0,1,0,1,0,1,0.01,0.4,0,1
58240,15,9,1032,0,511,0,1,0,226,0.89,0.01,0,0
96902,24,9,260,9567,1,0,1,0,255,1,0,0,4
63506,24,9,186,1263,10,0,1,0,255,1,0,0,4
71137,24,9,228,5235,2,0,1,0,255,1,0,0.01,4
8788,44,9,146,105,1,0,1,0,1,0,0.67,0,4
88086,24,9,400,12915,5,0,1,0,255,1,0,0,4
109459,18,5,0,0,4,1,0.25,1,2,0.01,0.09,1,0
85286,28,1,0,0,274,0,0.05,0.06,14,0.05,0.07,0,0
48751,41,5,0,0,139,1,0.11,0.06,15,0.06,0.06,1,0
91447,2,5,0,0,275,1,0.01,0.05,3,0.01,0.05,1,0
116240,54,9,1550,331,1,0,1,0,140,0.67,0.05,0,4
9979,2,1,0,0,245,0,0.02,0.07,4,0.02,0.08,0,0
84850,44,1,0,0,314,0.1,0,1,1,0,1,0.09,1
5677,24,9,286,365,31,0,1,0,255,1,0,0,4
14704,49,9,105,145,1,0,1,0,86,0.99,0.02,0,4
73238,48,5,0,0,114,1,0.12,0.06,14,0.05,0.06,1,0
51808,24,9,294,10347,1,0,1,0,255,1,0,0,4
60749,24,1,0,0,1,0,1,0,255,1,0,0,4
86307,20,9,245,0,2,0,1,0,103,0.39,0.4,0,4
99908,49,5,0,0,206,1,0.1,0.06,21,0.09,0.07,0.94,0
42601,24,9,173,1374,1,0,1,0,35,1,0,0,4
56120,20,9,5891,0,16,0,1,0,22,0.09,0.01,0,4
82330,19,2,0,0,142,0,0.09,0.06,7,0.03,0.07,0,0
114028,57,5,0,0,65,1,0.28,0.09,18,0.07,0.08,1,0
78120,44,9,516,4,162,0,1,0,162,1,0,0,4
104890,24,9,54540,8314,4,0,1,0,11,1,0,0,0
48292,6,5,0,0,102,1,0.02,0.07,2,0.01,0.07,1,0
118867,20,9,9,0,2,0,1,0,63,0.25,0.02,0.96,4
40228,19,5,0,0,251,1,0.08,0.06,20,0.08,0.08,1,0
80998,60,5,0,0,4,0.75,0.75,0.5,4,1,0,1,0
72464,49,5,0,0,45,1,0.2,0.13,9,0.04,0.08,1,0
60509,49,5,0,0,159,1,0.04,0.06,6,0.02,0.05,1,0
40432,24,9,277,2627,10,0,1,0,255,1,0,0,4
56403,49,9,105,147,1,0,1,0,193,0.99,0.01,0,4
103854,24,9,215,260,1,0,1,0,255,1,0,0,4
101562,24,9,203,1509,6,0,1,0,255,1,0,0,4
65771,34,5,0,0,65,1,0.03,0.08,2,0.01,0.06,1,0
26882,49,5,0,0,63,1,0.02,0.08,1,1,0,1,0
61370,59,5,0,0,248,1,0.06,0.06,16,0.06,0.08,1,0
30835,24,1,0,0,1,0,1,0,214,1,0,0,4
92762,60,5,0,0,14,0.93,0.29,0.36,47,0.18,0.04,1,0
101994,54,9,1918,334,1,0,1,0,54,0.59,0.06,0,4
103251,24,9,320,1024,20,0,1,0,255,1,0,0,4
38962,24,9,296,1919,11,0,1,0,255,1,0,0,4
19626,69,5,0,0,215,1,0.04,0.07,8,0.03,0.07,1,0
41018,20,9,245,0,2,0,1,0,94,0.89,0.08,0,4
105537,24,9,290,1896,21,0,1,0,255,1,0,0,4
112822,49,1,0,0,30,0,0.33,0.1,30,0.12,0.06,0,0
86040,14,9,8,0,1,0,1,0,61,1,0,0,1
64090,18,2,0,0,127,0,0.02,0.07,2,0.01,0.07,0,0
111322,12,9,43,66,199,0,0.99,0.01,254,1,0.01,0,4
99410,49,5,0,0,192,1,0.01,0.06,19,0.07,0.07,1,0
7260,49,5,0,0,79,1,0.24,0.05,1,0,0.08,1,0
97316,49,9,28,0,28,0,1,0,28,0.28,0.04,0,0
111646,49,1,0,0,11,0,0.09,1,1,0,0.38,0,1
6781,12,9,44,134,257,0,1,0,252,0.99,0.01,0,4
25141,67,5,0,0,280,1,0.06,0.06,18,0.07,0.07,1,0
82259,4,5,0,0,297,1,0.06,0.06,13,0.05,0.06,1,0
99579,24,9,331,10392,5,0,1,0,255,1,0,0,4
22268,54,9,2066,386,1,0,1,0,94,0.37,0.05,0.24,4
83758,24,9,346,2799,11,0,1,0,255,1,0,0,4
123723,49,5,0,0,119,1,0.03,0.08,3,0.01,0.07,1,0
64862,24,9,54540,8314,2,0,1,0,16,1,0,0,0
55836,60,5,0,0,60,1,0.23,0.07,63,0.25,0.02,1,0
32730,24,9,160,1838,4,0,1,0,255,1,0,0,4
91139,24,9,268,745,2,0,1,0,255,1,0,0,4
72975,49,5,0,0,76,1,0.11,0.07,20,0.08,0.07,1,0
19620,55,5,0,0,246,1,0.04,0.07,9,0.04,0.08,1,0
50545,54,9,1331,330,1,0,1,0,226,0.98,0.04,0,4
106891,24,9,208,185,20,0,1,0,255,1,0,0,4
96358,54,9,917,336,1,0,1,0,157,0.75,0.02,0,4
28600,12,9,44,75,272,0,1,0.01,254,1,0.01,0,4
86495,49,4,1,0,2,0,1,0,2,0.01,0.5,0,1
114731,19,5,0,0,232,1,0.03,0.06,6,0.02,0.07,1,0
118503,24,9,162,571,1,0,1,0,255,1,0,0,4
66357,24,9,219,1467,10,0,1,0,255,1,0,0,4
47608,15,9,1032,0,511,0,1,0,123,0.48,0.01,0,0
27314,24,9,319,2097,14,0,1,0,255,1,0,0,4
39690,54,9,833,283,1,0,1,0,136,0.52,0.04,0,4
101866,44,9,145,105,1,0,1,0,1,0,0.14,0,4
14664,49,1,0,0,2,0,0.5,1,1,0,0.77,0,1
101539,24,9,196,3317,15,0,1,0,255,1,0,0.01,4
110639,19,9,1174,2447,1,0,1,0,102,0.4,0.02,0,2
124347,49,5,0,0,211,1,0.07,0.05,14,0.05,0.05,1,0
23330,24,9,266,691,6,0,1,0,255,1,0,0,4
76642,54,9,14238,1858,1,0,1,0,133,0.18,0.09,0,4
30650,24,9,316,274,15,0,1,0,255,1,0,0,4
52773,24,9,263,14965,2,0.5,1,0,255,1,0,0.1,4
116487,49,5,0,0,210,1,0.05,0.06,3,0.01,0.08,1,0
9897,20,9,334,0,2,0,1,0,26,1,0,0,2
99606,24,9,208,2586,19,0,1,0,255,1,0,0,4
78481,12,9,44,113,172,0,1,0,255,1,0,0,4
122181,9,2,0,0,219,0,0.03,0.07,7,0.03,0.07,0,0
94418,20,5,0,0,257,1,0.06,0.05,6,0.02,0.07,1,0
91868,24,9,54540,8314,13,0,1,0,255,1,0,0,0
110055,24,9,244,515,17,0,1,0,255,1,0,0,4
112375,49,5,0,0,171,1,0.08,0.06,19,0.07,0.07,1,0
74419,54,9,1123,327,1,0,1,0,206,0.85,0.06,0,4
32358,24,9,208,8422,17,0,1,0,255,1,0,0,4
113339,24,9,180,4023,3,0,1,0,255,1,0,0,4
8620,24,9,184,24043,1,0,1,0,255,1,0,0,4
58102,24,9,358,1183,2,0,1,0,255,1,0,0,4
92718,54,9,1012,284,1,0,1,0,158,0.76,0.11,0,4
73280,12,9,43,43,64,0,1,0,255,1,0,0,4
17799,49,5,0,0,101,1,0.15,0.08,15,0.06,0.07,1,0
50532,54,9,3319,327,1,0,1,0,147,0.75,0.03,0,4
42009,24,9,252,1423,11,0,1,0,255,1,0,0,4
13244,24,1,0,0,1,0,1,0,251,1,0,0,4
63129,24,9,221,1752,24,0,1,0,255,1,0,0,4
88164,11,1,0,0,236,0,0.03,0.06,6,0.02,0.07,0,0
39216,12,9,46,117,3,0,1,0,250,0.98,0.01,0,4
72325,12,9,45,74,258,0,1,0.01,255,1,0,0,4
27191,24,9,273,1338,10,0,1,0,255,1,0,0,4
106929,12,9,45,45,264,0,1,0,221,0.87,0.01,0,4
26563,6,5,0,0,107,1,0.06,0.06,6,0.02,0.05,1,0
85608,65,9,181,0,2,0,0.5,1,11,0.04,0.01,0,4
14784,24,9,312,462,5,0,1,0,255,1,0,0,4
5767,49,5,0,0,286,1,0.03,0.05,10,0.04,0.07,1,0
14042,14,9,8,0,1,0,1,0,129,1,0,0,1
122059,49,5,0,0,132,1,0.13,0.05,1,0,0.07,1,0
4066,33,5,0,0,277,1,0.06,0.05,3,0.01,0.08,1,0
68502,15,9,1032,0,391,0,1,0,255,1,0,0,0
120836,24,9,299,3228,13,0,1,0,255,1,0,0,4
2805,69,5,0,0,215,1,0.08,0.05,17,0.07,0.05,1,0
29946,24,9,215,4296,12,0,1,0,255,1,0,0,4
112886,20,9,15377,0,3,0,1,0,66,0.26,0.02,0.71,4
56996,12,9,43,82,201,0,1,0,231,0.91,0.01,0,4
40127,12,9,45,141,117,0,1,0,255,1,0,0,4
81425,49,5,0,0,132,1,0.04,0.06,15,0.06,0.08,1,0
5512,12,9,46,72,250,0,1,0.01,255,1,0,0,4
29435,24,1,0,0,1,0,1,0,255,1,0,0,4
113170,69,5,0,0,259,1,0.08,0.05,20,0.08,0.05,1,0
85551,68,5,0,0,118,1,0.1,0.07,12,0.05,0.07,1,0
106291,60,9,195,18065,2,0,0.5,1,3,0.01,0.06,0,4
28891,60,9,207,1066,1,0,1,0,23,0.23,0.04,0.19,4
18742,2,5,0,0,206,1,0,0.06,1,0,0.07,1,0
77317,44,9,145,0,1,0,1,0,1,0,0.7,0,4
54870,24,6,282,43129,3,0.33,1,0,255,1,0,0.03,4
31484,24,9,290,404,13,0,1,0,255,1,0,0,4
70447,24,9,275,3917,14,0,1,0,255,1,0,0,4
53267,24,9,300,11379,5,0,1,0,255,1,0,0,4
51602,14,9,8,0,1,0,1,0,149,1,0,0,1
46001,49,5,0,0,223,1,0.04,0.06,10,0.04,0.05,1,0
21290,49,5,0,0,261,1,0.01,0.06,3,0.01,0.07,1,0
29133,24,9,405,3968,5,0,1,0,255,1,0,0,4
77389,29,1,0,0,238,0,0.02,0.07,5,0.02,0.07,0,0
30345,68,5,0,0,214,1,0.1,0.05,21,0.08,0.05,1,0
56744,24,9,195,1017,7,0,1,0,255,1,0,0,4
82521,20,9,334,0,1,0,1,0,39,1,0,0,2
92652,24,9,310,3438,9,0,1,0,255,1,0,0,4
113908,14,9,8,0,1,0,1,0,100,1,0,0,1
90737,24,9,344,2099,12,0,1,0,255,1,0,0,4
60980,15,9,1032,0,494,0,1,0,81,0.46,0.04,0.01,0
100458,24,9,247,4192,10,0,1,0,255,1,0,0,4
71018,24,9,256,440,15,0,1,0,255,1,0,0,4
5133,24,9,308,1481,9,0,1,0,255,1,0,0,4
48060,20,9,1830,0,5,0,1,0,103,0.49,0.04,0,4
39478,24,9,332,4904,5,0,1,0,255,1,0,0,4
3983,54,6,0,0,1,1,1,0,148,0.82,0.04,0.02,4
56283,2,5,0,0,178,1,0.02,0.08,8,0.03,0.07,1,0
114396,24,9,187,1923,4,0,1,0,255,1,0,0,4
121052,24,9,317,5316,5,0,1,0,255,1,0,0,4
21410,12,9,44,44,225,0,1,0,255,1,0,0,4
102290,24,9,328,532,22,0,1,0,255,1,0,0,4
5438,24,6,231,321,3,0.33,1,0,255,1,0,0,4
62354,24,9,326,434,12,0,1,0,255,1,0,0,4
99749,24,5,0,0,208,1,0,0.07,1,0,0.08,1,0
37342,30,5,0,0,140,1,0.01,0.06,2,0.01,0.07,1,0
3422,24,9,144,9534,1,0,1,0,255,1,0,0,4
53221,12,9,44,77,165,0,1,0,255,1,0,0,4
125687,15,9,1032,0,509,0,1,0,42,0.22,0.02,0,0
116560,20,5,0,0,10,1,0.2,0.3,54,0.24,0.04,0.98,0
80218,12,9,45,86,163,0,1,0,229,0.9,0.01,0,4
43708,49,5,0,0,204,1,0.07,0.06,15,0.06,0.05,1,0
68589,65,9,78,0,38,0,0.21,0.05,21,0.08,0.01,0,4
124018,51,5,0,0,130,1,0.04,0.08,5,0.02,0.06,1,0
81495,24,9,321,21953,12,0,1,0,255,1,0,0,4
25331,24,9,238,789,9,0,1,0,255,1,0,0,4
65730,49,5,0,0,127,1,0.04,0.07,5,0.02,0.08,1,0
57177,49,10,0,0,1,1,1,0,1,0.01,0.91,0.93,1
38806,24,9,223,5858,5,0,1,0,255,1,0,0,4
78641,18,9,8,139,1,0,1,0,12,0.05,0.02,0.01,4
16520,24,9,54540,8314,6,0,1,0,255,1,0,0,0
4386,20,9,151,0,2,0,1,0,101,0.51,0.03,0,4
36930,12,9,110,49,2,0,1,0,24,0.77,0.06,0,4
71638,44,9,147,0,5,0,0.2,0.6,3,0.01,0.61,0,4
9473,24,9,268,9822,3,0,1,0,162,1,0,0,4
33137,67,5,0,0,266,1,0.02,0.06,15,0.06,0.07,1,0
118515,7,1,0,0,267,0,0.05,0.06,14,0.05,0.07,0,0
14532,49,5,0,0,37,1,0.11,0.16,6,0.02,0.09,1,0
70724,12,9,42,108,1,0,1,0,229,0.77,0.02,0.01,4
123868,60,9,375,6252,1,0,1,0,104,0.41,0.01,0.75,4
96405,12,9,44,81,145,0,1,0,254,1,0.01,0,4
3022,54,9,2006,372,1,0,1,0,141,0.55,0.02,0,4
96000,15,9,520,0,135,0,1,0,255,1,0,0,0
35836,20,9,1109,0,1,0,1,0,75,0.29,0.02,0.49,4
